name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Lille, Hauts-de-France, France",2025-11-16T02:00:00,53.8,53.8,53.3,98.06,0.007,100,rain,0,0,8.2,4.8,321,1007.7,100,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T03:00:00,53.3,53.3,52.9,98.62,0.015,100,rain,0,0,8.7,5.3,313,1007.5,100,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T04:00:00,53.3,53.3,52.4,96.8,0.015,100,rain,0,0,8.8,4.5,312,1007.1,100,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T05:00:00,52.9,52.9,52.4,98.05,0.007,100,rain,0,0,10.2,6.6,341,1007.4,99.7,0,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T06:00:00,52,52,51.5,98.09,0,0,,0,0,11.1,5.9,359,1007.3,97.7,1.2,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T07:00:00,51.2,51.2,50.6,97.99,0,0,,0,0,10.5,6.9,352,1007.6,100,0.6,0,0,0,,Overcast,fog,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T08:00:00,50.3,50.3,49.7,97.95,0,0,,0,0,12.8,8.6,10,1007.9,99.8,1.2,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T09:00:00,49.2,45.6,48.5,97.17,0,0,,0,0,14.8,8.5,29,1008.3,100,2.5,18,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T10:00:00,48.9,45.3,47.9,96.51,0,0,,0,0,14.5,8.3,20,1008.6,100,4.3,33,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T11:00:00,48.1,44.8,47.1,96.31,0,0,,0,0,16.3,7.2,352,1009.1,100,3.1,29,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T12:00:00,48.5,44.7,46.5,92.66,0,0,,0,0,13.8,8.7,351,1008.9,100,5.6,46,0.2,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T13:00:00,49.7,45.6,46.5,88.5,0,0,,0,0,17.1,10.3,1,1008.6,100,6.8,118,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T14:00:00,50,50,44.9,82.47,0,0,,0,0,21.7,13.1,1,1008.4,88,8.1,227,0.8,2,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T15:00:00,49.3,44.9,43.2,79.39,0,0,,0,0,21.3,11.1,2,1009,100,17.4,61,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T16:00:00,48.5,44,43.2,81.87,0,0,,0,0,17.6,10.5,29,1009.6,100,8.1,12,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T17:00:00,47.6,42.8,43.2,84.48,0,0,,0,0,17.6,10.9,21,1009.9,100,7.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T18:00:00,47.6,42.6,43.1,84.48,0,0,,0,0,19.1,11.3,11,1010.4,100,10.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T19:00:00,47,42.1,43.4,87.24,0,0,,0,0,20.7,10.7,20,1010.8,100,7.5,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T20:00:00,46.1,41.9,42.6,87.31,0,0,,0,0,17.7,8.3,10,1011.5,88,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T21:00:00,44,39.6,40.5,87.32,0,0,,0,0,13.7,7.7,11,1011.7,41,10.6,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T22:00:00,43.5,38.2,38.9,83.4,0,0,,0,0,19.3,9.5,9,1012.1,27.7,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-16T23:00:00,42.3,37.1,36.2,78.77,0,0,,0,0,14,8.7,20,1012.4,50.6,23,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T00:00:00,40.6,37.5,34.8,79.54,0,0,,0,0,14.5,4.6,20,1012.7,62.7,24.9,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T01:00:00,38.9,38.9,34,82.33,0,0,,0,0,7.1,1.4,308,1012.6,75,22.4,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T02:00:00,40.5,40.5,36.7,86.32,0,0,,0,0,6,2.3,253,1012.6,100,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T03:00:00,41.4,38,38.9,90.96,0,0,,0,0,9.1,5.2,282,1012.9,100,9.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T04:00:00,40,35.3,38.1,92.86,0.001,100,rain,0,0,11.7,6.9,282,1012.8,88,9.9,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T05:00:00,42.2,37.8,40.2,92.4,0,0,,0,0,11.7,7.1,273,1012.7,100,12.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T06:00:00,44,38.8,42.5,94.41,0.009,100,rain,0,0,14.6,9.5,301,1013,100,14.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T07:00:00,44.8,42,43,93.2,0.017,100,rain,0,0,14.5,5.2,331,1013.3,100,23.6,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T08:00:00,44.4,37.9,40.8,87.1,0.015,100,rain,0,0,23.9,13.6,349,1014.2,88,11.2,2,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T09:00:00,45.2,40.1,40.4,83.14,0,0,,0,0,21.7,10.1,340,1015.1,88,28,45,0.2,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T10:00:00,45.8,40.7,39.1,77.35,0,0,,0,0,23.5,10.3,340,1016,81.7,21.1,88,0.3,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T11:00:00,45,38.4,39.4,80.71,0.022,100,rain,0,0,25.4,14.3,350,1016.9,100,10.6,117,0.4,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T12:00:00,43.9,38.2,38.9,82.15,0.029,100,rain,0,0,36,10.9,359,1017.5,100,23,226,0.8,2,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T13:00:00,48.4,43.4,36.6,63.65,0,0,,0,0,21.8,11.8,331,1017.8,78.9,21.7,182,0.7,2,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T14:00:00,43.9,36,36.6,75.3,0.008,100,rain,0,0,34.1,18.1,350,1019.2,48.5,2.5,265,1,3,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T15:00:00,45.8,38.7,36.8,70.68,0.001,100,rain,0,0,29.3,17.5,349,1019.6,75,3.7,80,0.3,1,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T16:00:00,45.5,40,33.5,62.56,0.007,100,rain,0,0,26.5,11.3,351,1020.6,31.8,17.4,36,0.1,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T17:00:00,43.4,38.7,35.4,73.3,0,0,,0,0,18.8,8,35,1021.7,75,29.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T18:00:00,40.3,37.7,35.4,82.35,0,0,,0,0,18.6,4,37,1022.4,46.9,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T19:00:00,38.5,33.6,34.9,86.66,0,0,,0,0,8.5,6.5,289,1023,3,12.4,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T20:00:00,37.2,32.7,35,91.66,0,0,,0,0,10.1,5.5,278,1023.3,0,7.5,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T21:00:00,36.6,34.5,34.9,93.32,0,0,,0,0,9.1,3.1,287,1023.7,0.6,8.1,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T22:00:00,35.7,30.4,34,93.6,0,0,,0,0,9,6.3,260,1024.2,43.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-17T23:00:00,35.3,29.5,34,94.85,0,0,,0,0,8.2,7,249,1024.3,32.6,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-11-18T00:00:00,33.8,29.5,32.1,93.34,0,0,,0,0,7.4,4.6,268,1024.3,1.7,5.3,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,LFQQ,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T01:00:00,34.9,34.9,33.5,94.47,0,0,,0,0,6,2.6,239,1023.8,75,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T02:00:00,33.1,27.3,31.6,93.87,0,0,,0,0,7.5,6.3,247,1023.7,74,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T03:00:00,33.2,30.5,32.1,95.75,0,0,,0,0,6.9,3.1,249,1023.4,15.8,6.8,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T04:00:00,32.3,28.9,31.3,95.77,0,0,,0,0,6.9,3.6,257,1023.1,10.1,5,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T05:00:00,32.4,27.1,31.5,96.42,0,0,,0,0,6.7,5.5,239,1022.7,57.1,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T06:00:00,32.8,29.5,32.2,97.65,0,0,,0,0,7,3.6,203,1022.3,30.9,0.6,0,0,0,,Partially cloudy,fog,"59580003,62516002,59606004,AT575,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T07:00:00,34.2,34.2,33.2,96.2,0.001,100,"rain,snow",0,0,6.2,2,239,1021.9,70.9,5,0,0,0,,"Snow, Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T08:00:00,36.6,32.2,36,97.58,0.021,100,rain,0,0,10.1,5.4,247,1021.9,100,2.5,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T09:00:00,38.7,34,37.4,95.04,0.007,100,rain,0,0,17.2,6.2,211,1021.6,100,13,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T10:00:00,39.3,34.6,37.5,93.1,0,0,,0,0,12.6,6.5,192,1021.3,100,11.2,19,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T11:00:00,41.4,35.7,39.2,92.06,0.001,100,rain,0,0,16.2,9.2,226,1020.8,100,11.8,,,,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T12:00:00,42.9,38,39.7,88.39,0,0,,0,0,14.7,8.3,210,1019.9,100,12.4,128,0.5,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T13:00:00,43.6,37.4,39.9,86.72,0,0,,0,0,17.8,12,211,1018.6,100,19.9,104,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T14:00:00,43.8,37.9,37.1,77.23,0,0,,0,0,18.2,11.2,230,1017.9,100,18,74,0.3,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T15:00:00,43.8,39,36.3,74.81,0,0,,0,0,18.4,8.6,238,1017.1,100,28.6,,,,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T16:00:00,43.3,38.9,36.3,76.09,0,0,,0,0,14,7.4,202,1016.6,100,22.4,30,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T17:00:00,41.6,36.7,38.9,89.8,0,0,,0,0,14.1,7.7,192,1015.8,100,14.9,19,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T18:00:00,41.6,37.3,39.4,91.67,0,0,,0,0,10.6,6.7,182,1015.1,100,8.7,0,0,0,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T19:00:00,41.5,36.3,39.4,91.98,0.001,100,rain,0,0,13.5,8.3,182,1014.2,100,6.2,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T20:00:00,41.3,35.7,39.4,93.07,0.044,100,rain,0,0,14.4,8.9,191,1013.8,100,1.9,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T21:00:00,41.3,34.8,38.9,91.29,0.016,100,rain,0,0,24,11.1,192,1012.4,100,11.8,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T22:00:00,41.3,35.3,38.9,91.29,0,0,,0,0,15.1,9.8,192,1011.6,100,16.8,0,0,0,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-18T23:00:00,40.8,34.2,39,93.02,0.002,100,rain,0,0,17.6,11.2,192,1010.9,75,15.5,0,0,0,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T00:00:00,41.7,34.7,40.2,94.34,0.015,100,rain,0,0,22.4,12.8,200,1010.1,100,6.8,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T01:00:00,41.7,35.4,40.4,95.04,0.008,100,rain,0,0,17.5,10.7,192,1009.2,100,9.9,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T02:00:00,42.4,36.2,41,94.61,0.001,100,rain,0,0,17.4,11.1,202,1008.2,100,11.8,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T03:00:00,41.3,35.2,39.8,94.56,0,0,,0,0,19.5,10,202,1007.6,87.7,8.1,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T04:00:00,40.3,35,39,95.2,0,0,,0,0,14.2,7.9,201,1006.6,82.4,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T05:00:00,40,34.2,38.7,95.12,0,0,,0,0,14.5,8.8,192,1005.6,86.1,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T06:00:00,42.2,35.2,41,95.6,0.011,100,rain,0,0,22,13,220,1005.3,100,3.1,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T07:00:00,42.2,38.2,41,95.71,0.051,100,rain,0,0,21.1,6.3,182,1004.4,100,8.7,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T08:00:00,42.4,35.9,41.5,96.3,0.024,100,rain,0,0,20.8,12.1,210,1003.7,100,6.8,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T09:00:00,41.9,36.2,40.2,93.31,0.023,100,rain,0,0,20.9,9.7,210,1003.5,100,25.5,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T10:00:00,42.8,38,41,93.16,0.002,100,rain,0,0,13.7,8,201,1002.8,88,16.8,,,,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T11:00:00,43.1,37.8,41,92.04,0.005,100,rain,0,0,14.5,9.4,212,1002.4,88,31.7,39,0.1,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T12:00:00,43.6,37.9,40.4,88.43,0.005,100,rain,0,0,16.6,10.4,222,1001.9,88,24.9,51,0.2,1,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,AT575,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T13:00:00,43,36.9,39.5,87.22,0,0,,0,0,17.7,11.2,230,1001.2,100,12.4,,,,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T14:00:00,44,38.2,40.4,87.04,0.001,100,rain,0,0,17.6,11.1,241,1000.7,100,25.5,42,0.2,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T15:00:00,44.5,39,38.8,80.5,0.003,100,rain,0,0,20.3,10.4,249,1000.3,88,28.6,,,,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T16:00:00,41.5,33.9,37.5,85.55,0.006,100,rain,0,0,23.1,14.5,292,1001.3,100,33.6,,,,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T17:00:00,39.4,29.5,36.7,89.94,0.104,100,rain,0,0,38.4,20.8,358,1001.6,100,4.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T18:00:00,39.9,32.5,37.2,90.04,0.019,100,rain,0,0,39.3,12.8,360,1003.5,100,13,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T19:00:00,40,32.1,37.1,89.54,0.04,100,rain,0,0,26.2,13.9,18,1004.6,100,6.8,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T20:00:00,39.8,32.8,37.1,89.81,0.002,100,rain,0,0,27.5,11.6,340,1005.8,100,9.3,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T21:00:00,37.8,33.9,35.5,91.55,0.002,100,rain,0,0,26.1,4.9,302,1005.9,100,12.4,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T22:00:00,40,31.8,36.4,86.82,0.002,100,rain,0,0,24.3,14.9,311,1006.5,75,12.4,0,0,0,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-19T23:00:00,38.4,29.9,35.9,90.72,0.029,100,rain,0,0,29,14.7,318,1007.2,100,22.4,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T00:00:00,38.9,32.5,35.4,87.35,0.007,100,rain,0,0,23.3,9.3,329,1007.5,94,11.9,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T01:00:00,36.1,28.2,33,88.38,0.043,100,rain,0,0,19.2,11.4,336,1008.4,100,1.2,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T02:00:00,35.3,27.2,33.4,92.59,0.091,100,"rain,snow",0,0,19.8,11.5,290,1009.1,100,1.2,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T03:00:00,34.9,27.9,33.9,95.85,0.045,100,"rain,snow",0,0,13.3,8.9,237,1009.1,100,28.6,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T04:00:00,37.3,30.1,35.7,94.06,0.048,100,rain,0,0,18.2,10.3,279,1009.1,100,3.7,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T05:00:00,37.4,31.9,35.8,94.14,0.036,100,rain,0,0,16.7,7,297,1009.2,100,6.8,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T06:00:00,36,31.5,34.5,94.04,0.093,100,rain,0,0,21.5,5.3,280,1009.3,100,3.7,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T07:00:00,36.4,27.8,34.7,93.46,0.043,100,rain,0,0,19.7,13.3,253,1009.3,100,8.7,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T08:00:00,33.3,25,31.4,92.6,0.119,100,"rain,snow",0,0,27,10.6,270,1010.3,100,0.6,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T09:00:00,33,27.7,31.9,95.69,0.071,100,"rain,snow",0,0,12.9,5.7,280,1010.9,100,3.1,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T10:00:00,33.1,26.2,32,95.63,0.074,100,"rain,snow",0,0,12,8,281,1011.5,100,1.2,,,,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T11:00:00,33.5,27.8,32.1,94.44,0.058,100,"rain,snow",0,0,12.1,6.2,242,1011.3,100,3.4,,,,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T12:00:00,35.2,26.3,34.3,96.63,0.085,100,"rain,snow",0,0,20,13.4,272,1011.6,100,8.1,,,,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T13:00:00,35.9,31.9,34.6,95.12,0.065,100,rain,0,0,18.7,4.7,353,1011.9,100,8.1,9,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T14:00:00,37.2,30.5,35.1,92.01,0.035,100,rain,0,0,14.2,9.5,273,1011.7,100,22.4,23,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T15:00:00,37.6,31.4,34.8,89.42,0.042,100,rain,0,0,15.4,8.5,281,1012.2,75,27.3,25,0.1,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T16:00:00,37.7,29.6,33.9,85.92,0.028,100,rain,0,0,20.2,13.1,272,1012.6,88,25.5,,,,,"Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T17:00:00,37.1,29.7,32.5,83.31,0.014,100,rain,0,0,19.7,10.8,271,1013,100,32.9,19,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T18:00:00,35.8,28.4,32.1,86.27,0,0,,0,0,14.6,10,261,1013.3,100,28,0,0,0,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
